gene	tpm
ENSG00000070423	23.67
ENSG00000070444	30.85
ENSG00000070476	0
ENSG00000070495	0
ENSG00000070501	0
ENSG00000070526	32.86
ENSG00000070540	25.91
ENSG00000070601	5.05
ENSG00000070610	1.01
ENSG00000070614	172.96
ENSG00000070669	4.71
ENSG00000070718	29.61
ENSG00000070729	48.9
ENSG00000070731	12.9
ENSG00000070748	34.1
ENSG00000070756	87.38
ENSG00000070759	1.57
ENSG00000070761	21.54
ENSG00000070770	6.84
ENSG00000070778	17.16
ENSG00000070785	30.4
ENSG00000070808	71
ENSG00000070814	20.08
ENSG00000070831	16.04
ENSG00000070882	28.6
ENSG00000070886	35.56
ENSG00000070915	42.96
ENSG00000070950	100.84
ENSG00000070961	20.53
ENSG00000070985	0
ENSG00000071051	16.6
ENSG00000071054	0.34
ENSG00000071073	0
ENSG00000071082	23.55
ENSG00000071127	8.19
ENSG00000071189	0.11
ENSG00000071203	0.79
ENSG00000071205	9.76
ENSG00000071242	0
ENSG00000071243	6.73
ENSG00000071246	15.37
ENSG00000071282	15.14
ENSG00000071462	17.83
ENSG00000071537	6.17
ENSG00000071539	184.4
ENSG00000071553	81.88
ENSG00000071564	88.83
ENSG00000071575	1.91
ENSG00000071626	0
ENSG00000071655	20.08
ENSG00000071677	0.34
ENSG00000071794	0
ENSG00000071859	15.59
ENSG00000071889	0.79
ENSG00000071894	8.19
ENSG00000071909	3.48
ENSG00000071967	2.13
ENSG00000071991	8.08
ENSG00000071994	1.01
ENSG00000072041	12
ENSG00000072042	222.2
ENSG00000072062	144.13
ENSG00000072071	6.39
ENSG00000072080	50.36
ENSG00000072110	0.11
ENSG00000072121	11.78
ENSG00000072133	5.05
ENSG00000072134	4.04
ENSG00000072135	50.47
ENSG00000072163	37.24
ENSG00000072182	20.53
ENSG00000072195	2.69
ENSG00000072201	1.57
ENSG00000072210	0.67
ENSG00000072274	0.45
ENSG00000072310	229.26
ENSG00000072315	20.97
ENSG00000072364	6.62
ENSG00000072401	8.3
ENSG00000072415	2.58
ENSG00000072422	1793.5
ENSG00000072501	22.43
ENSG00000072506	0
ENSG00000072518	0.45
ENSG00000072571	10.54
ENSG00000072609	0
ENSG00000072657	2.36
ENSG00000072682	50.59
ENSG00000072694	8.86
ENSG00000072736	4.26
ENSG00000072756	0
ENSG00000072778	13.12
ENSG00000072786	5.94
ENSG00000072803	0
ENSG00000072818	7.07
ENSG00000072832	0
ENSG00000072840	8.97
ENSG00000072849	0
ENSG00000072858	67.86
ENSG00000072864	0
ENSG00000072952	0.9
ENSG00000072954	0.11
ENSG00000072958	0
ENSG00000073008	3.93
ENSG00000073050	40.04
ENSG00000073060	437.21
ENSG00000073067	16.71
ENSG00000073111	48.45
ENSG00000073146	0.34
ENSG00000073150	3.03
ENSG00000073169	1.01
ENSG00000073282	46.1
ENSG00000073331	2.58
ENSG00000073350	4.04
ENSG00000073417	3.03
ENSG00000073464	26.02
ENSG00000073536	134.26
ENSG00000073578	3.36
ENSG00000073584	0
ENSG00000073598	271.77
ENSG00000073605	39.82
ENSG00000073614	0
ENSG00000073670	12.67
ENSG00000073711	12.45
ENSG00000073712	15.59
ENSG00000073734	0.56
ENSG00000073737	0.11
ENSG00000073754	2.36
ENSG00000073756	10.77
ENSG00000073792	31.97
ENSG00000073803	0
ENSG00000073849	23.89
ENSG00000073861	0
ENSG00000073910	44.87
ENSG00000073921	0
ENSG00000073969	22.1
ENSG00000074047	3.14
ENSG00000074054	0
ENSG00000074071	1.46
ENSG00000074181	42.17
ENSG00000074201	0
ENSG00000074211	28.38
ENSG00000074219	0
ENSG00000074266	0.11
ENSG00000074276	464.7
ENSG00000074317	1.91
ENSG00000074319	0
ENSG00000074356	41.16
ENSG00000074370	0
ENSG00000074410	0
ENSG00000074416	12.9
ENSG00000074527	33.42
ENSG00000074582	0
ENSG00000074590	0
ENSG00000074603	2175.76
ENSG00000074621	14.47
ENSG00000074657	7.85
ENSG00000074660	0
ENSG00000074695	4.6
ENSG00000074696	0
ENSG00000074706	6.06
ENSG00000074755	49.02
ENSG00000074771	1.57
ENSG00000074800	48.23
ENSG00000074803	22.1
ENSG00000074842	0.11
ENSG00000074855	103.53
ENSG00000074935	0.22
ENSG00000074964	0.11
ENSG00000074966	14.24
ENSG00000075035	108.46
ENSG00000075043	74.48
ENSG00000075073	39.37
ENSG00000075089	0
ENSG00000075131	1.46
ENSG00000075142	0
ENSG00000075151	50.92
ENSG00000075188	0
ENSG00000075213	37.69
ENSG00000075218	0.11
ENSG00000075223	90.07
ENSG00000075234	134.48
ENSG00000075239	2.02
ENSG00000075240	0.9
ENSG00000075275	103.75
ENSG00000075290	24.23
ENSG00000075292	2.69
ENSG00000075303	0.34
ENSG00000075336	8.41
ENSG00000075340	0.79
ENSG00000075388	25.12
ENSG00000075391	11.78
ENSG00000075399	15.93
ENSG00000075407	48.12
ENSG00000075413	8.52
ENSG00000075415	133.14
ENSG00000075420	0
ENSG00000075426	686.22
ENSG00000075429	0.56
ENSG00000075461	12.23
ENSG00000075539	4.04
ENSG00000075568	64.38
ENSG00000075618	1.01
ENSG00000075624	7.51
ENSG00000075643	1.23
ENSG00000075651	18.06
ENSG00000075673	20.3
ENSG00000075702	30.4
ENSG00000075711	103.3
ENSG00000075785	16.38
ENSG00000075790	27.59
ENSG00000075826	1.79
ENSG00000075856	60.57
ENSG00000075884	9.65
ENSG00000075886	14.13
ENSG00000075891	89.96
ENSG00000075914	19.4
ENSG00000075945	11.44
ENSG00000075975	8.41
ENSG00000076003	40.15
ENSG00000076043	0
ENSG00000076053	5.5
ENSG00000076067	0
ENSG00000076108	0
ENSG00000076201	3.48
ENSG00000076242	28.71
ENSG00000076248	549.6
ENSG00000076258	0.22
ENSG00000076321	33.65
ENSG00000076344	0.79
ENSG00000076351	23.33
ENSG00000076356	23.11
ENSG00000076382	23.89
ENSG00000076513	22.21
ENSG00000076554	7.4
ENSG00000076555	4.82
ENSG00000076604	0
ENSG00000076641	4.6
ENSG00000076650	0.22
ENSG00000076662	9.87
ENSG00000076685	0
ENSG00000076706	2.92
ENSG00000076716	3.03
ENSG00000076770	3.48
ENSG00000076826	32.08
ENSG00000076864	10.88
ENSG00000076924	7.18
ENSG00000076928	0.67
ENSG00000076944	1.68
ENSG00000076984	13.68
ENSG00000077009	8.86
ENSG00000077044	18.17
ENSG00000077063	0.11
ENSG00000077080	0.9
ENSG00000077092	21.42
ENSG00000077097	67.63
ENSG00000077147	0.67
ENSG00000077150	14.02
ENSG00000077152	6.28
ENSG00000077157	1.57
ENSG00000077232	12.23
ENSG00000077235	32.86
ENSG00000077238	0.11
ENSG00000077254	4.49
ENSG00000077264	6.73
ENSG00000077274	4.71
ENSG00000077279	480.62
ENSG00000077312	0
ENSG00000077327	0.11
ENSG00000077348	32.86
ENSG00000077380	61.91
ENSG00000077420	6.73
ENSG00000077454	0
ENSG00000077458	0
ENSG00000077463	2.02
ENSG00000077498	6.62
ENSG00000077514	0.45
ENSG00000077522	0
ENSG00000077549	0.79
ENSG00000077585	4.26
ENSG00000077616	33.87
ENSG00000077684	14.24
ENSG00000077713	22.1
ENSG00000077721	1.79
ENSG00000077782	26.13
ENSG00000077800	82.22
ENSG00000077935	0
ENSG00000077942	0
ENSG00000077943	9.76
ENSG00000077984	8.64
ENSG00000078018	36.79
ENSG00000078043	12.9
ENSG00000078053	96.69
ENSG00000078061	77.62
ENSG00000078070	8.86
ENSG00000078081	40.6
ENSG00000078098	0.67
ENSG00000078114	41.05
ENSG00000078124	10.88
ENSG00000078140	0
ENSG00000078142	272.22
ENSG00000078177	10.88
ENSG00000078237	48.57
ENSG00000078246	31.85
ENSG00000078269	11.78
ENSG00000078295	83.79
ENSG00000078304	0.45
ENSG00000078328	1.57
ENSG00000078369	0.22
ENSG00000078399	14.24
ENSG00000078401	16.04
ENSG00000078403	0
ENSG00000078487	0.56
ENSG00000078549	17.61
ENSG00000078579	0.11
ENSG00000078589	0
ENSG00000078596	1.79
ENSG00000078618	0.22
ENSG00000078668	1.57
ENSG00000078674	22.32
ENSG00000078687	82.1
ENSG00000078699	1.46
ENSG00000078725	3.03
ENSG00000078747	0.11
ENSG00000078795	4.49
ENSG00000078804	6.39
ENSG00000078808	21.76
ENSG00000078814	11.44
ENSG00000078898	0
ENSG00000078900	55.52
ENSG00000078902	22.21
ENSG00000078967	46.77
ENSG00000079101	1.01
ENSG00000079102	18.39
ENSG00000079112	3.03
ENSG00000079134	1.12
ENSG00000079150	339.97
ENSG00000079156	39.03
ENSG00000079215	1.46
ENSG00000079246	31.07
ENSG00000079257	2.13
ENSG00000079263	54.96
ENSG00000079277	0.67
ENSG00000079308	16.26
ENSG00000079313	15.03
ENSG00000079332	16.15
ENSG00000079335	0
ENSG00000079337	4.49
ENSG00000079385	9.65
ENSG00000079387	2.13
ENSG00000079393	0
ENSG00000079432	92.65
ENSG00000079435	8.41
ENSG00000079459	8.08
ENSG00000079462	0
ENSG00000079482	0.22
ENSG00000079557	30.51
ENSG00000079616	60.34
ENSG00000079689	123.6
ENSG00000079691	0
ENSG00000079739	28.38
ENSG00000079785	18.39
ENSG00000079805	34.66
ENSG00000079819	2.47
ENSG00000079841	27.14
ENSG00000079931	1.91
ENSG00000079950	9.98
ENSG00000079974	0.11
ENSG00000079999	0
ENSG00000080007	40.94
ENSG00000080031	0.56
ENSG00000080166	2.36
ENSG00000080189	14.24
ENSG00000080200	10.88
ENSG00000080224	0
ENSG00000080293	0
ENSG00000080298	0
ENSG00000080345	0.22
ENSG00000080371	3.03
ENSG00000080493	64.72
ENSG00000080503	1.35
ENSG00000080511	0
ENSG00000080546	3.81
ENSG00000080561	18.39
ENSG00000080572	30.62
ENSG00000080573	64.72
ENSG00000080603	3.59
ENSG00000080608	0
ENSG00000080618	15.14
ENSG00000080644	570.13
ENSG00000080709	2.24
ENSG00000080802	0.79
ENSG00000080815	0.45
ENSG00000080819	36.12
ENSG00000080822	2.02
ENSG00000080823	0
ENSG00000080824	65.62
ENSG00000080839	16.82
ENSG00000080845	11.78
ENSG00000080854	2.47
ENSG00000080910	0
ENSG00000080986	33.09
ENSG00000081014	5.16
ENSG00000081019	21.09
ENSG00000081026	0
ENSG00000081041	4.04
ENSG00000081051	0.11
ENSG00000081052	0
ENSG00000081059	0.79
ENSG00000081087	5.05
ENSG00000081138	0
ENSG00000081148	0.11
ENSG00000081154	61.13
ENSG00000081177	0
ENSG00000081181	24.9
ENSG00000081189	0.34
ENSG00000081237	0.11
ENSG00000081248	10.77
ENSG00000081277	13.24
ENSG00000081307	0
ENSG00000081320	34.88
ENSG00000081377	1.23
ENSG00000081386	12.79
ENSG00000081479	7.74
ENSG00000081665	164.77
ENSG00000081692	3.48
ENSG00000081721	0.11
ENSG00000081760	11.1
ENSG00000081791	90.29
ENSG00000081800	0.11
ENSG00000081803	43.18
ENSG00000081870	43.3
ENSG00000081913	125.06
ENSG00000081923	14.02
ENSG00000081985	0
ENSG00000082014	25.91
ENSG00000082068	0.11
ENSG00000082074	24
ENSG00000082126	4.37
ENSG00000082146	0
ENSG00000082153	3.7
ENSG00000082175	3.59
ENSG00000082196	2.92
ENSG00000082212	0
ENSG00000082213	0.67
ENSG00000082258	79.97
ENSG00000082269	0.56
ENSG00000082293	0
ENSG00000082397	0.45
ENSG00000082438	707.19
ENSG00000082458	16.38
ENSG00000082482	108.46
ENSG00000082497	230.27
ENSG00000082512	199.54
ENSG00000082515	6.51
ENSG00000082516	0
ENSG00000082556	82.1
ENSG00000082641	22.1
ENSG00000082684	1.57
ENSG00000082701	12.9
ENSG00000082781	0.56
ENSG00000082805	88.27
ENSG00000082898	120.02
ENSG00000082996	0
ENSG00000083067	66.18
ENSG00000083093	5.05
ENSG00000083097	10.21
ENSG00000083099	20.41
ENSG00000083123	5.05
ENSG00000083168	33.99
ENSG00000083223	16.38
ENSG00000083290	1.12
ENSG00000083307	24.45
ENSG00000083312	15.59
ENSG00000083444	97.25
ENSG00000083454	34.32
ENSG00000083457	0
ENSG00000083520	0
ENSG00000083535	0
ENSG00000083544	11.67
ENSG00000083635	1.01
ENSG00000083642	0.34
ENSG00000083720	18.28
ENSG00000083750	0
ENSG00000083782	19.18
ENSG00000083799	0
ENSG00000083807	0.34
ENSG00000083812	10.88
ENSG00000083814	0
ENSG00000083817	2271.77
ENSG00000083828	187.99
ENSG00000083838	0
ENSG00000083844	1.12
ENSG00000083845	0.22
ENSG00000083857	26.81
ENSG00000083896	2037.79
ENSG00000083937	4.49
ENSG00000084070	3.93
ENSG00000084072	20.97
ENSG00000084073	0
ENSG00000084090	214.12
ENSG00000084092	0
ENSG00000084093	1.91
ENSG00000084110	36.57
ENSG00000084112	21.31
ENSG00000084207	10.88
ENSG00000084234	34.1
ENSG00000084444	44.98
ENSG00000084453	0.79
ENSG00000084463	12
ENSG00000084623	15.59
ENSG00000084628	17.39
ENSG00000084636	0
ENSG00000084652	11.67
ENSG00000084674	0
ENSG00000084676	18.73
ENSG00000084693	0
ENSG00000084710	0.11
ENSG00000084731	26.47
ENSG00000084733	7.07
ENSG00000084734	0.11
ENSG00000084754	72.23
ENSG00000084764	19.07
ENSG00000084774	0.34
ENSG00000085063	22.54
ENSG00000085117	14.69
ENSG00000085185	0
ENSG00000085224	7.85
ENSG00000085231	23.44
ENSG00000085265	24.34
ENSG00000085274	19.18
ENSG00000085276	11.33
ENSG00000085365	0
ENSG00000085377	0
ENSG00000085382	81.43
ENSG00000085415	1.46
ENSG00000085433	29.72
ENSG00000085449	6.62
ENSG00000085465	0.67
ENSG00000085491	8.3
ENSG00000085511	32.86
ENSG00000085514	12.23
ENSG00000085552	1.57
ENSG00000085563	0
ENSG00000085644	20.97
ENSG00000085662	8.08
ENSG00000085719	22.99
ENSG00000085721	0
ENSG00000085733	1.68
ENSG00000085741	0
ENSG00000085760	1.01
ENSG00000085788	0
ENSG00000085831	11.67
ENSG00000085832	5.16
ENSG00000085840	47.67
ENSG00000085871	0.34
ENSG00000085872	50.59
ENSG00000085978	28.27
ENSG00000085982	1103.13
ENSG00000085998	0.11
ENSG00000085999	0
ENSG00000086015	23.33
ENSG00000086061	0
ENSG00000086062	0
ENSG00000086065	8.97
ENSG00000086102	42.17
ENSG00000086159	0.79
ENSG00000086189	37.91
ENSG00000086200	18.62
ENSG00000086205	0
ENSG00000086232	3.14
ENSG00000086288	0.22
ENSG00000086289	20.64
ENSG00000086300	7.18
ENSG00000086475	16.6
ENSG00000086504	43.3
ENSG00000086506	444.51
ENSG00000086544	12.34
ENSG00000086548	4.37
ENSG00000086570	17.27
ENSG00000086589	5.61
ENSG00000086598	28.38
ENSG00000086619	0
ENSG00000086666	5.27
ENSG00000086696	0.11
ENSG00000086712	0.56
ENSG00000086717	3.48
ENSG00000086730	7.63
ENSG00000086758	20.86
ENSG00000086827	7.4
ENSG00000086848	0.11
ENSG00000086967	16.94
ENSG00000086991	25.24
ENSG00000087008	0.22
ENSG00000087053	22.88
ENSG00000087074	14.69
ENSG00000087076	0.34
ENSG00000087077	0.22
ENSG00000087085	9.42
ENSG00000087086	4.94
ENSG00000087087	5.16
ENSG00000087088	16.15
ENSG00000087095	4.49
ENSG00000087111	7.29
ENSG00000087116	6.95
ENSG00000087128	42.85
ENSG00000087152	13.68
ENSG00000087157	0
ENSG00000087191	6.39
ENSG00000087206	1.57
ENSG00000087237	3.03
ENSG00000087245	40.04
ENSG00000087250	1.57
ENSG00000087253	11.22
ENSG00000087258	56.08
ENSG00000087263	4.49
ENSG00000087266	6.73
ENSG00000087269	7.29
ENSG00000087274	38.14
ENSG00000087299	5.94
ENSG00000087301	566.65
ENSG00000087302	31.63
ENSG00000087303	144.24
ENSG00000087338	1.35
ENSG00000087365	0
ENSG00000087448	28.38
ENSG00000087460	43.74
ENSG00000087470	5.5
ENSG00000087494	5.05
ENSG00000087495	0.11
ENSG00000087502	12.45
ENSG00000087510	0.79
ENSG00000087586	0.34
ENSG00000087589	0.11
ENSG00000087842	24.9
ENSG00000087884	4.6
ENSG00000087903	19.18
ENSG00000087995	14.24
ENSG00000088002	0
ENSG00000088035	0.67
ENSG00000088038	49.35
ENSG00000088053	0.79
ENSG00000088179	16.6
ENSG00000088205	16.26
ENSG00000088247	39.48
ENSG00000088256	0
ENSG00000088280	32.98
ENSG00000088298	6.51
ENSG00000088305	37.13
ENSG00000088320	25.12
ENSG00000088325	408.05
ENSG00000088356	10.32
ENSG00000088367	9.65
ENSG00000088386	26.02
ENSG00000088387	2.36
ENSG00000088448	34.43
ENSG00000088451	182.49
ENSG00000088538	2.8
ENSG00000088543	3.7
ENSG00000088682	22.54
ENSG00000088726	5.94
ENSG00000088727	4.6
ENSG00000088756	5.72
ENSG00000088766	10.32
ENSG00000088782	15.48
ENSG00000088808	418.48
ENSG00000088812	23.67
ENSG00000088826	42.73
ENSG00000088827	137.85
ENSG00000088832	6.95
ENSG00000088833	536.93
ENSG00000088836	0.22
ENSG00000088854	0.11
ENSG00000088876	0.34
ENSG00000088881	2.58
ENSG00000088882	1.46
ENSG00000088888	5.72
ENSG00000088899	0
ENSG00000088926	17.05
ENSG00000088930	16.15
ENSG00000088970	38.81
ENSG00000088986	10.21
ENSG00000088992	0
ENSG00000089006	0
ENSG00000089009	2.36
ENSG00000089012	22.32
ENSG00000089022	0
ENSG00000089041	8.52
ENSG00000089048	50.92
ENSG00000089050	0
ENSG00000089053	22.66
ENSG00000089057	0.11
ENSG00000089060	146.6
ENSG00000089063	0
ENSG00000089091	15.93
ENSG00000089094	0
ENSG00000089101	28.6
ENSG00000089116	39.93
ENSG00000089123	2.69
ENSG00000089127	5.94
ENSG00000089154	9.98
ENSG00000089157	20.08
ENSG00000089159	0
ENSG00000089163	30.28
ENSG00000089169	13.12
ENSG00000089177	25.46
ENSG00000089195	97.47
ENSG00000089199	3.93
ENSG00000089220	81.99
ENSG00000089225	41.84
ENSG00000089234	3.03
ENSG00000089248	122.93
ENSG00000089250	6.39
ENSG00000089280	10.66
ENSG00000089289	22.43
ENSG00000089327	6.51
ENSG00000089335	14.69
ENSG00000089351	106.44
ENSG00000089356	0.56
ENSG00000089472	13.35
ENSG00000089486	0.22
ENSG00000089505	5.38
ENSG00000089558	112.28
ENSG00000089597	21.76
ENSG00000089639	79.97
ENSG00000089682	11.44
ENSG00000089685	16.71
ENSG00000089692	18.62
ENSG00000089693	17.72
ENSG00000089723	14.13
ENSG00000089737	0
ENSG00000089775	78.63
ENSG00000089818	7.51
ENSG00000089820	1.23
ENSG00000089847	26.58
ENSG00000089876	0
ENSG00000089902	1.91
ENSG00000089916	30.28
ENSG00000090006	10.43
ENSG00000090013	9.87
ENSG00000090020	19.4
ENSG00000090054	14.58
ENSG00000090060	77.06
ENSG00000090061	0.22
ENSG00000090097	514.83
ENSG00000090104	1.91
ENSG00000090238	25.12
ENSG00000090263	0
ENSG00000090266	69.65
ENSG00000090273	20.41
ENSG00000090316	59.22
ENSG00000090339	0.34
ENSG00000090372	0
ENSG00000090376	3.14
ENSG00000090382	0
ENSG00000090402	43.07
ENSG00000090432	2.13
ENSG00000090447	0.11
ENSG00000090470	4.94
ENSG00000090487	0
ENSG00000090512	15.82
ENSG00000090520	241.49
ENSG00000090530	162.19
ENSG00000090534	16.71
ENSG00000090539	6.73
ENSG00000090554	4.49
ENSG00000090565	36.23
ENSG00000090581	0
ENSG00000090612	52.38
ENSG00000090615	68.64
ENSG00000090621	0
ENSG00000090659	2118.78
ENSG00000090661	1.23
ENSG00000090674	4.04
ENSG00000090686	0.11
ENSG00000090776	0.45
ENSG00000090857	57.76
ENSG00000090861	0
ENSG00000090863	3.03
ENSG00000090889	22.32
ENSG00000090905	11.55
ENSG00000090924	18.84
ENSG00000090932	11.33
ENSG00000090971	14.02
ENSG00000090975	0
ENSG00000090989	18.39
ENSG00000091009	2.92
ENSG00000091010	0
ENSG00000091039	24.45
ENSG00000091073	18.84
ENSG00000091106	2.92
ENSG00000091127	1.23
ENSG00000091128	0
ENSG00000091129	1.91
ENSG00000091136	10.77
ENSG00000091137	0
ENSG00000091138	16.6
ENSG00000091140	21.65
ENSG00000091157	52.6
ENSG00000091164	0
ENSG00000091181	2.47
ENSG00000091262	0.22
ENSG00000091317	16.6
ENSG00000091409	29.84
ENSG00000091428	0
ENSG00000091436	24.68
ENSG00000091482	2.24
ENSG00000091483	3.93
ENSG00000091490	0
ENSG00000091513	11.1
ENSG00000091527	6.06
ENSG00000091536	28.15
ENSG00000091542	4.94
ENSG00000091583	17.05
ENSG00000091592	1.79
ENSG00000091622	0.11
ENSG00000091640	1.12
ENSG00000091651	1.91
ENSG00000091656	15.14
ENSG00000091664	13.57
ENSG00000091704	23.55
ENSG00000091732	41.84
ENSG00000091831	17.72
ENSG00000091844	2.13
ENSG00000091879	163.31
ENSG00000091947	26.7
ENSG00000091972	0
ENSG00000091986	62.48
ENSG00000092009	10.21
ENSG00000092010	0
ENSG00000092020	2.02
ENSG00000092036	0
ENSG00000092051	53.05
ENSG00000092054	0
ENSG00000092067	0.9
ENSG00000092068	66.06
ENSG00000092094	49.58
ENSG00000092096	26.92
ENSG00000092098	38.25
ENSG00000092108	4.49
ENSG00000092140	1.12
ENSG00000092148	4.94
ENSG00000092199	6.51
ENSG00000092200	7.74
ENSG00000092201	0
ENSG00000092203	0.22
ENSG00000092208	10.21
ENSG00000092295	4.26
ENSG00000092330	58.21
ENSG00000092345	52.49
ENSG00000092377	1.91
ENSG00000092421	116.09
ENSG00000092439	6.73
ENSG00000092445	18.62
ENSG00000092470	29.61
ENSG00000092529	3.59
ENSG00000092531	0
ENSG00000092607	8.86
ENSG00000092621	0
ENSG00000092758	0
ENSG00000092820	457.97
ENSG00000092841	1.68
ENSG00000092847	13.24
ENSG00000092850	0
ENSG00000092853	0
ENSG00000092871	1.57
ENSG00000092929	16.82
ENSG00000092931	0
ENSG00000092964	5.72
ENSG00000092969	0
ENSG00000092978	0
ENSG00000093000	78.96
ENSG00000093009	10.88
ENSG00000093010	0.79
ENSG00000093072	57.54
ENSG00000093144	3.59
ENSG00000093167	16.94
ENSG00000093183	0
ENSG00000093217	0
ENSG00000094631	23.67
ENSG00000094661	11.1
ENSG00000094755	71.45
ENSG00000094796	0.45
ENSG00000094804	4.26
ENSG00000094841	8.08
ENSG00000094880	0
ENSG00000094914	2.69
ENSG00000094916	241.15
ENSG00000094963	414.67
ENSG00000094975	7.4
ENSG00000095002	98.82
ENSG00000095015	10.88
ENSG00000095059	7.96
ENSG00000095066	12.11
ENSG00000095110	0.45
ENSG00000095139	75.37
ENSG00000095203	0
ENSG00000095209	93.99
ENSG00000095261	40.49
ENSG00000095303	23.44
ENSG00000095319	17.72
ENSG00000095321	5.27
ENSG00000095370	0.9
ENSG00000095380	0.67
ENSG00000095383	1.01
ENSG00000095397	0
ENSG00000095464	4.49
ENSG00000095485	9.98
ENSG00000095539	33.54
ENSG00000095564	55.63
ENSG00000095574	6.28
ENSG00000095585	1.79
ENSG00000095587	55.52
ENSG00000095596	2.02
ENSG00000095627	53.73
ENSG00000095637	4.49
ENSG00000095713	7.18
ENSG00000095739	162.3
ENSG00000095752	53.5
ENSG00000095777	8.41
ENSG00000095787	11.78
ENSG00000095794	1.79
ENSG00000095906	0.22
ENSG00000095917	0
ENSG00000095932	0.9
ENSG00000095951	36
ENSG00000095970	42.73
ENSG00000095981	3.59
ENSG00000096006	0.22
ENSG00000096060	0
ENSG00000096063	56.75
ENSG00000096070	1084.74
ENSG00000096080	0.11
ENSG00000096088	1.35
ENSG00000096092	34.43
ENSG00000096093	9.76
ENSG00000096264	2.02
ENSG00000096384	39.26
ENSG00000096395	7.85
ENSG00000096401	4.71
ENSG00000096433	25.8
ENSG00000096654	113.62
ENSG00000096696	13.35
ENSG00000096717	13.12
ENSG00000096746	11.55
ENSG00000096872	40.15
ENSG00000096968	6.51
ENSG00000096996	31.74
ENSG00000097007	10.32
ENSG00000097021	69.43
ENSG00000097033	0.34
ENSG00000097046	0
ENSG00000097096	6.73
ENSG00000099139	18.06
ENSG00000099194	32.42
ENSG00000099203	3.59
ENSG00000099204	21.87
ENSG00000099219	57.32
ENSG00000099246	0.11
ENSG00000099250	0.34
ENSG00000099256	193.82
ENSG00000099260	1713.53
ENSG00000099282	7.85
ENSG00000099284	1.12
ENSG00000099290	2.69
ENSG00000099308	2.24
ENSG00000099326	7.85
ENSG00000099330	5.5
ENSG00000099331	20.53
ENSG00000099337	0.22
ENSG00000099338	3.03
ENSG00000099341	2.13
ENSG00000099364	18.28
ENSG00000099365	0.45
ENSG00000099377	31.97
ENSG00000099381	63.93
ENSG00000099385	20.3
ENSG00000099399	0
ENSG00000099617	13.12
ENSG00000099622	29.72
ENSG00000099624	106.56
ENSG00000099625	2.36
ENSG00000099715	0
ENSG00000099721	22.54
ENSG00000099769	1.57
ENSG00000099783	3.81
ENSG00000099785	0
ENSG00000099795	5.16
ENSG00000099797	5.83
ENSG00000099800	6.06
ENSG00000099804	43.63
ENSG00000099810	5.83
ENSG00000099812	1.01
ENSG00000099814	4.6
ENSG00000099817	39.37
ENSG00000099821	0
ENSG00000099822	55.52
ENSG00000099834	0
ENSG00000099840	0
ENSG00000099849	1.46
ENSG00000099860	0
ENSG00000099864	24.9
ENSG00000099866	3.36
ENSG00000099875	9.98
ENSG00000099889	0
ENSG00000099899	4.04
ENSG00000099901	27.03
ENSG00000099904	11.55
ENSG00000099910	89.51
ENSG00000099917	67.52
ENSG00000099937	0
ENSG00000099940	3.36
ENSG00000099942	0.11
ENSG00000099949	0.11
ENSG00000099953	5.72
ENSG00000099954	13.8
ENSG00000099956	0.34
ENSG00000099957	46.21
ENSG00000099958	4.26
ENSG00000099960	5.05
ENSG00000099968	25.46
ENSG00000099974	16.49
ENSG00000099977	2.8
ENSG00000099985	3.48
ENSG00000099991	7.07
ENSG00000099992	95.56
ENSG00000099994	18.17
ENSG00000099995	34.66
ENSG00000099998	22.54
ENSG00000099999	26.81
ENSG00000100003	0.11
ENSG00000100012	75.04
ENSG00000100014	11.33
ENSG00000100023	94.33
ENSG00000100024	2.47
ENSG00000100027	43.18
ENSG00000100028	23.44
ENSG00000100029	4.37
ENSG00000100030	0
ENSG00000100031	33.76
ENSG00000100033	9.2
ENSG00000100034	14.81
